"","datetime","comp_level_ft","temperature","conductivity"
"423",2025-05-14 13:15:00,1.80578127596989,22.024,20791.5
"424",2025-05-14 13:30:00,1.80020384814836,22.179,20955.1
"425",2025-05-14 13:45:00,1.79659492426386,22.349,21143
"426",2025-05-14 14:00:00,1.80201465049223,22.45,21269.4
"427",2025-05-14 14:15:00,1.79578105469169,22.559,21400
"428",2025-05-14 14:30:00,1.78725087096466,22.577,21398.5
"429",2025-05-14 14:45:00,1.79135826123504,22.731,21599.5
"430",2025-05-14 15:00:00,1.7818438255395,22.92,21826.2
"431",2025-05-14 15:15:00,1.78037378798833,23.179,22098.6
"432",2025-05-14 15:30:00,1.7728278562298,23.289,22203.4
"433",2025-05-14 15:45:00,1.77332632261567,23.363,22265
"434",2025-05-14 16:00:00,1.76873314676264,23.439,22368.4
"435",2025-05-14 16:15:00,1.76085913101461,23.57,22531.3
"436",2025-05-14 16:30:00,1.75790637510909,23.669,22670.4
"437",2025-05-14 16:45:00,1.76365418532697,23.768,22793.9
"438",2025-05-14 17:00:00,1.75906100947395,23.794,22831
"439",2025-05-14 17:15:00,1.75446783362094,23.877,22901.7
"440",2025-05-14 17:30:00,1.75643633755794,23.816,22854.7
"441",2025-05-14 17:45:00,1.76579307166033,23.794,22840.6
"442",2025-05-14 18:00:00,1.7598875598493,23.711,22759.8
"443",2025-05-14 18:15:00,1.76021564383881,23.654,22681.9
"444",2025-05-14 18:30:00,1.76054372782831,23.52,22547.4
"445",2025-05-14 18:45:00,1.76677732362883,23.36,22405.9
"446",2025-05-14 19:00:00,1.77235475145035,23.194,22196
"447",2025-05-14 19:15:00,1.7838376910829,23.093,21922.4
"448",2025-05-14 19:30:00,1.78121301916689,23.09,21909.3
"449",2025-05-14 19:45:00,1.77891643124038,23.179,21994.3
"450",2025-05-14 20:00:00,1.77826026326138,23.244,22048.1
"451",2025-05-14 20:15:00,1.77563559134536,23.24,22038.5
"452",2025-05-14 20:30:00,1.76988778112749,23.178,21959.4
"453",2025-05-14 20:45:00,1.78071455278103,23.121,21898.1
"454",2025-05-14 21:00:00,1.77693524650017,23.095,21822.1
"455",2025-05-14 21:15:00,1.77955991841618,23.108,21793.4
"456",2025-05-14 21:30:00,1.78054417038469,23.125,21782.6
"457",2025-05-14 21:45:00,1.7818565063427,23.111,21741.1
"458",2025-05-14 22:00:00,1.78382501027971,23.068,21670.7
"459",2025-05-14 22:15:00,1.7831688423007,23.001,21592.1
"460",2025-05-14 22:30:00,1.78382501027971,22.925,21508.5
"461",2025-05-14 22:45:00,1.7821845903322,22.848,21433.5
"462",2025-05-14 23:00:00,1.79022898847658,22.764,21321.9
"463",2025-05-14 23:15:00,1.78497964464456,22.674,21221.7
"464",2025-05-14 23:30:00,1.78694814858157,22.574,21113.7
"465",2025-05-14 23:45:00,1.79466446273644,22.498,21056.3
"466",2025-05-15,1.79433637874694,22.428,20983.9
"467",2025-05-15 00:15:00,1.79302404278894,22.364,20899.1
"468",2025-05-15 00:30:00,1.79138362284143,22.307,20849.9
"469",2025-05-15 00:45:00,1.79171170683093,22.265,20797.9
"470",2025-05-15 01:00:00,1.79072745486243,22.218,20748.7
"471",2025-05-15 01:15:00,1.7984437690173,22.17,20714
"472",2025-05-15 01:30:00,1.79778760103829,22.114,20649.3
"473",2025-05-15 01:45:00,1.79745951704879,22.06,20587.6
"474",2025-05-15 02:00:00,1.79385059316428,22.003,20523.6
"475",2025-05-15 02:15:00,1.79549101311179,21.945,20476.8
"476",2025-05-15 02:30:00,1.79122592124827,21.889,20425.1
"477",2025-05-15 02:45:00,1.79680334906979,21.829,20352.3
"478",2025-05-15 03:00:00,1.7990999369963,21.776,20302.7
"479",2025-05-15 03:15:00,1.80074035694381,21.723,20241.5
"480",2025-05-15 03:30:00,1.80205269290182,21.668,20237.7
"481",2025-05-15 03:45:00,1.79630488268396,21.616,20113.6
"482",2025-05-15 04:00:00,1.80221039449497,21.558,20059.5
"483",2025-05-15 04:15:00,1.80549123438998,21.494,19990.3
"484",2025-05-15 04:30:00,1.807459738327,21.436,19927.6
"485",2025-05-15 04:45:00,1.80138384411962,21.381,19863.4
"486",2025-05-15 05:00:00,1.80302426406713,21.328,19804.8
"487",2025-05-15 05:15:00,1.80039959215112,21.283,19748.9
"488",2025-05-15 05:30:00,1.81434950210652,21.234,19695
"489",2025-05-15 05:45:00,1.81008441024301,21.189,19646.2
"490",2025-05-15 06:00:00,1.80368043204613,21.143,19600
"491",2025-05-15 06:15:00,1.80860169188865,21.098,19542.7
"492",2025-05-15 06:30:00,1.81188253178367,21.054,19501.2
"493",2025-05-15 06:45:00,1.8064628055553,21.008,19437.9
"494",2025-05-15 07:00:00,1.80432391922193,20.972,19397.5
"495",2025-05-15 07:15:00,1.81252601895946,20.92,19337.4
"496",2025-05-15 07:30:00,1.81875961475998,20.873,19293.5
"497",2025-05-15 07:45:00,1.81202755257362,20.829,19241.8
"498",2025-05-15 08:00:00,1.81662072842663,20.788,19206.4
"499",2025-05-15 08:15:00,1.81990156832165,20.747,19158.9
"500",2025-05-15 08:30:00,1.81415375810377,20.711,19111.8
"501",2025-05-15 08:45:00,1.82038735390429,20.682,19077.1
"502",2025-05-15 09:00:00,1.81332720772842,20.649,19045.6
"503",2025-05-15 09:15:00,1.81595187964443,20.617,19017.9
"504",2025-05-15 09:30:00,1.81660804762343,20.61,19013.3
"505",2025-05-15 09:45:00,1.81956080352894,20.61,19009.9
"506",2025-05-15 10:00:00,1.81759229959194,20.657,19064.1
"507",2025-05-15 10:15:00,1.81332720772842,20.773,19171.5
"508",2025-05-15 10:30:00,1.80971828384391,20.915,19325.8
"509",2025-05-15 10:45:00,1.8087340318754,21.058,19486.5
"510",2025-05-15 11:00:00,1.80643744394889,21.183,19611.3
"511",2025-05-15 11:15:00,1.80250043607487,21.411,19840.8
"512",2025-05-15 11:30:00,1.79889151219037,21.623,20056.9
"513",2025-05-15 11:45:00,1.79331408436884,21.781,20249.7
"514",2025-05-15 12:00:00,1.79200174841083,21.92,20401.4
"515",2025-05-15 12:15:00,1.79036132846333,22.132,20622
"516",2025-05-15 12:30:00,1.78478390064181,22.294,20779.2
"517",2025-05-15 12:45:00,1.78051880877829,22.434,20931.2
"518",2025-05-15 13:00:00,1.77887838883078,22.549,21053.4
"519",2025-05-15 13:15:00,1.78200152713264,22.706,21251.8
"520",2025-05-15 13:30:00,1.7737994273951,22.867,21407.7
"521",2025-05-15 13:45:00,1.76789391558408,23.01,21568
"522",2025-05-15 14:00:00,1.76330073973106,23.187,21768.2
"523",2025-05-15 14:15:00,1.76609579404344,23.35,21956.7
"524",2025-05-15 14:30:00,1.76248687015892,23.491,22113.9
"525",2025-05-15 14:45:00,1.75526902238989,23.608,22245.5
"526",2025-05-15 15:00:00,1.75395668643189,23.72,22380.7
"527",2025-05-15 15:15:00,1.75675174074424,23.822,22499.3
"528",2025-05-15 15:30:00,1.7482215570172,23.927,22618.1
"529",2025-05-15 15:45:00,1.75232894728758,24.018,22736.7
"530",2025-05-15 16:00:00,1.74379876356055,24.082,22815.8
"531",2025-05-15 16:15:00,1.73887750371802,24.161,22903
"532",2025-05-15 16:30:00,1.74495339792539,24.224,22978.3
"533",2025-05-15 16:45:00,1.74381144436374,24.288,23051.4
"534",2025-05-15 17:00:00,1.73856210053172,24.336,23107.2
"535",2025-05-15 17:15:00,1.74135715484407,24.364,23130.3
"536",2025-05-15 17:30:00,1.73807631494905,24.386,23155.9
"537",2025-05-15 17:45:00,1.73413930707504,24.391,23162
"538",2025-05-15 18:00:00,1.73923094931391,24.382,23142.2
"539",2025-05-15 18:15:00,1.7359501094189,24.368,23126.6
"540",2025-05-15 18:30:00,1.72971651361837,24.342,23094.7
"541",2025-05-15 18:45:00,1.73677665979424,24.311,22955.8
"542",2025-05-15 19:00:00,1.72955881202522,24.271,22998.7
"543",2025-05-15 19:15:00,1.7372751261801,24.221,22951.8
"544",2025-05-15 19:30:00,1.73957171410661,24.168,22875.1
"545",2025-05-15 19:45:00,1.73957171410661,24.112,22817
"546",2025-05-15 20:00:00,1.73185539995173,24.054,22739.4
"547",2025-05-15 20:15:00,1.73644857580474,24.006,22690.6
"548",2025-05-15 20:30:00,1.73579240782574,23.949,22621.5
"549",2025-05-15 20:45:00,1.74038558367877,23.893,22550.7
"550",2025-05-15 21:00:00,1.74301025559478,23.836,22489.1
"551",2025-05-15 21:15:00,1.7359501094189,23.789,22927.1
"552",2025-05-15 21:30:00,1.73988711729292,23.739,22372.7
"553",2025-05-15 21:45:00,1.74119945325092,23.688,22343.1
"554",2025-05-15 22:00:00,1.74513646112494,23.635,22278
"555",2025-05-15 22:15:00,1.73807631494905,23.586,22215.1
"556",2025-05-15 22:30:00,1.74398182676008,23.535,22953.3
"557",2025-05-15 22:45:00,1.74430991074958,23.483,22102.2
"558",2025-05-15 23:00:00,1.74398182676008,23.423,22041
"559",2025-05-15 23:15:00,1.74332565878107,23.366,21964.3
"560",2025-05-15 23:30:00,1.75530706479947,23.317,21920.9
"561",2025-05-15 23:45:00,1.74299757479157,23.281,21921.4
"562",2025-05-16,1.7472626666551,23.227,21798.9
"563",2025-05-16 00:15:00,1.7472626666551,23.176,21743.5
"564",2025-05-16 00:30:00,1.75990024065249,23.117,21697
"565",2025-05-16 00:45:00,1.75858790469449,23.077,21646.2
"566",2025-05-16 01:00:00,1.75563514878898,23.038,21578.8
"567",2025-05-16 01:15:00,1.7472626666551,22.963,21501.8
"568",2025-05-16 01:30:00,1.74955925458161,22.868,21568.9
"569",2025-05-16 01:45:00,1.75382434644511,22.782,21510.8
"570",2025-05-16 02:00:00,1.76679000443202,22.718,21398.4
"571",2025-05-16 02:15:00,1.75546476639263,22.651,21329.4
"572",2025-05-16 02:30:00,1.75612093437163,22.566,21234
"573",2025-05-16 02:45:00,1.76908659235853,22.485,21147.6
"574",2025-05-16 03:00:00,1.76908659235853,22.405,21054.8
"575",2025-05-16 03:15:00,1.76744617241103,22.345,20988.1
"576",2025-05-16 03:15:00,1.76744617241103,22.345,20988.1
"577",2025-05-16 03:30:00,1.77549057055541,22.287,20918.4
"578",2025-05-16 03:45:00,1.7728658986394,22.236,20860.6
"579",2025-05-16 04:00:00,1.76219682857901,22.19,20802.2
"580",2025-05-16 04:15:00,1.77450631858689,22.145,20753.6
"581",2025-05-16 04:30:00,1.76646192044252,22.104,20700.6
"582",2025-05-16 04:45:00,1.76908659235853,22.054,20639.8
"583",2025-05-16 05:00:00,1.76941467634803,22.007,20584.4
"584",2025-05-16 05:15:00,1.77302360023255,21.968,20538.2
"585",2025-05-16 05:30:00,1.77433593619055,21.925,20495.9
"586",2025-05-16 05:45:00,1.77827294406457,21.883,20431.8
"587",2025-05-16 06:00:00,1.77285321783619,21.846,20386.5
"588",2025-05-16 06:15:00,1.76808965958683,21.809,20340.2
"589",2025-05-16 06:30:00,1.77268283543985,21.776,20306.5
"590",2025-05-16 06:45:00,1.77990068320889,21.741,20273
"591",2025-05-16 07:00:00,1.78154110315639,21.709,20301.8
"592",2025-05-16 07:15:00,1.772184369054,21.682,20191.6
"593",2025-05-16 07:30:00,1.77612137692802,21.652,20155.3
"594",2025-05-16 07:45:00,1.77743371288602,21.626,20126.6
"595",2025-05-16 08:00:00,1.78137072076004,21.601,20098.5
"596",2025-05-16 08:15:00,1.77496674256317,21.586,20078.5
"597",2025-05-16 08:30:00,1.77660716251068,21.564,20039.2
"598",2025-05-16 08:45:00,1.77660716251068,21.547,20035.6
"599",2025-05-16 09:00:00,1.77562291054218,21.536,20017.9
"600",2025-05-16 09:15:00,1.78596389661305,21.527,20004.9
"601",2025-05-16 09:30:00,1.78432347666555,21.523,20072.8
"602",2025-05-16 09:45:00,1.77267015463666,21.562,20009
"603",2025-05-16 10:00:00,1.77431057458416,21.664,20135.7
"604",2025-05-16 10:15:00,1.77693524650017,21.725,20091.6
"605",2025-05-16 10:30:00,1.76921893234529,21.693,20081.3
"606",2025-05-16 10:45:00,1.77151552027179,21.621,20113.2
"607",2025-05-16 11:00:00,1.77446827617731,21.599,20242.6
"608",2025-05-16 11:15:00,1.77610869612482,21.597,20045
"609",2025-05-16 11:30:00,1.77709294809332,21.603,20220.2
"610",2025-05-16 11:45:00,1.77610869612482,21.626,20073.2
"611",2025-05-16 12:00:00,1.7738121081983,21.672,20157.9
"612",2025-05-16 12:00:00,1.7738121081983,21.672,20157.9
"613",2025-05-16 12:15:00,1.7724997722403,21.762,20293.6
"614",2025-05-16 12:30:00,1.76856276436628,21.835,20299.4
"615",2025-05-16 12:45:00,1.77463865857366,21.88,20351.3
"616",2025-05-16 13:00:00,1.77612137692802,21.945,20414.6
"617",2025-05-16 13:15:00,1.76923161314848,22.035,20510.1
"618",2025-05-16 13:30:00,1.77137049948185,22.148,20633.4
"619",2025-05-16 13:45:00,1.76907391155535,22.289,20790.6
"620",2025-05-16 14:00:00,1.76054372782831,22.429,20943
"621",2025-05-16 14:15:00,1.75496630000679,22.574,21102.9
"622",2025-05-16 14:30:00,1.76465111809866,22.7,21248
"623",2025-05-16 14:45:00,1.75612093437163,22.801,21362.3
"624",2025-05-16 15:00:00,1.7511996745291,22.941,21528.1
"625",2025-05-16 15:15:00,1.74824691862359,23.092,21701.8
"626",2025-05-16 15:30:00,1.74398182676008,23.247,21868
"627",2025-05-16 15:45:00,1.73873248292806,23.344,21979.9
"628",2025-05-16 16:00:00,1.73906056691756,23.374,22014.9
"629",2025-05-16 16:15:00,1.73906056691756,23.389,22019.4
"630",2025-05-16 16:30:00,1.73512355904354,23.383,22005.2
"631",2025-05-16 16:45:00,1.74218370521942,23.368,21981.2
"632",2025-05-16 17:00:00,1.73726244537691,23.348,21954.5
"633",2025-05-16 17:15:00,1.73332543750289,23.319,21909.8
"634",2025-05-16 17:30:00,1.74104175165776,23.293,21884.3
"635",2025-05-16 17:45:00,1.74514914192813,23.274,21849.3
"636",2025-05-16 18:00:00,1.73301003431659,23.268,21831.9
"637",2025-05-16 18:15:00,1.74335102038748,23.279,21846.1
"638",2025-05-16 18:30:00,1.73842976054496,23.282,21849.3
"639",2025-05-16 18:45:00,1.73088382878643,23.277,21831.1
"640",2025-05-16 19:00:00,1.73482083666045,23.258,21803.5
"641",2025-05-16 19:15:00,1.73580508862895,23.223,21762
"642",2025-05-16 19:30:00,1.72776069048457,23.187,21712.1
"643",2025-05-16 19:45:00,1.73301003431659,23.138,21653.3
"644",2025-05-16 20:00:00,1.74121213405412,23.094,21621.8
"645",2025-05-16 20:15:00,1.74055596607511,23.051,21556.3
"646",2025-05-16 20:30:00,1.74154021804362,23.008,21499.9
"647",2025-05-16 20:45:00,1.72955881202522,22.97,21458
"648",2025-05-16 21:00:00,1.73349581989923,22.932,21408
"649",2025-05-16 21:15:00,1.73743282777325,22.888,21378.3
"650",2025-05-16 21:30:00,1.73857478133491,22.84,21304.9
"651",2025-05-16 21:45:00,1.74218370521942,22.784,21243.3
"652",2025-05-16 22:00:00,1.73413930707504,22.732,21183.4
"653",2025-05-16 22:15:00,1.74496607872859,22.685,21130.8
"654",2025-05-16 22:30:00,1.73987443648972,22.639,21090
"655",2025-05-16 22:45:00,1.74807653622725,22.596,21041.1
"656",2025-05-16 23:00:00,1.74742036824826,22.547,20983.3
"657",2025-05-16 23:15:00,1.74807653622725,22.495,20931.9
"658",2025-05-16 23:30:00,1.74676420026925,22.445,20871.1
"659",2025-05-16 23:45:00,1.75004504016427,22.392,20818.6
"660",2025-05-17,1.75004504016427,22.339,20759
"661",2025-05-17 00:15:00,1.75693480394379,22.295,20710
"662",2025-05-17 00:30:00,1.75020274175741,22.252,20660
"663",2025-05-17 00:45:00,1.74954657377842,22.214,20615.8
"664",2025-05-17 01:00:00,1.7595594758598,22.179,20571.9
"665",2025-05-17 01:15:00,1.74987465776791,22.135,20524.9
"666",2025-05-17 01:30:00,1.75610825356843,22.106,20520.9
"667",2025-05-17 01:45:00,1.75495361920359,22.075,20447.8
"668",2025-05-17 02:00:00,1.76529460527448,22.035,20400
"669",2025-05-17 02:15:00,1.75036044335057,21.985,20344.8
"670",2025-05-17 02:30:00,1.76627885724298,21.94,20293.1
"671",2025-05-17 02:45:00,1.76070142942146,21.894,20267.1
"672",2025-05-17 03:00:00,1.76710540761833,21.849,20234.8
"673",2025-05-17 03:15:00,1.76513690368132,21.812,20161.8
"674",2025-05-17 03:30:00,1.76004526144246,21.78,20124.6
"675",2025-05-17 03:45:00,1.76431035330597,21.749,20096.8
"676",2025-05-17 04:00:00,1.76463843729547,21.714,20052.4
"677",2025-05-17 04:15:00,1.75971717745296,21.673,20007.1
"678",2025-05-17 04:30:00,1.77104241549235,21.635,19952.9
"679",2025-05-17 04:45:00,1.76776157559733,21.595,19914.3
"680",2025-05-17 05:00:00,1.76070142942146,21.556,19862.6
"681",2025-05-17 05:15:00,1.76955969713799,21.517,19824
"682",2025-05-17 05:30:00,1.76053104702511,21.498,19787.9
"683",2025-05-17 05:45:00,1.76906123075214,21.475,19761.4
"684",2025-05-17 06:00:00,1.76774889479414,21.444,19720.1
"685",2025-05-17 06:15:00,1.76036066462875,21.41,19680.9
"686",2025-05-17 06:30:00,1.75986219824291,21.362,19640.1
"687",2025-05-17 06:45:00,1.76281495414842,21.321,19586.9
"688",2025-05-17 07:00:00,1.77446827617731,21.296,19572.4
"689",2025-05-17 07:15:00,1.76757851239778,21.274,19542.3
"690",2025-05-17 07:30:00,1.77643678011431,21.25,19515.7
"691",2025-05-17 07:45:00,1.78004570399883,21.231,19490.6
"692",2025-05-17 08:00:00,1.77840528405132,21.209,19467.7
"693",2025-05-17 08:15:00,1.76921893234529,21.188,19447
"694",2025-05-17 08:30:00,1.77003280191745,21.173,19422.6
"695",2025-05-17 08:45:00,1.77528214574947,21.155,19398.9
"696",2025-05-17 09:00:00,1.77528214574947,21.15,19394.4
"697",2025-05-17 09:15:00,1.77561022973897,21.156,19410.6
"698",2025-05-17 09:30:00,1.77725064968648,21.158,19398.4
"699",2025-05-17 09:45:00,1.77364172580197,21.162,19399.6
"700",2025-05-17 10:00:00,1.77134513787546,21.165,19406.8
"701",2025-05-17 10:15:00,1.76231648776256,21.16,19399.8
"702",2025-05-17 10:30:00,1.76658157962608,21.162,19391.5
"703",2025-05-17 10:45:00,1.76789391558408,21.168,19401.7
"704",2025-05-17 11:00:00,1.7715028394686,21.177,19402.1
"705",2025-05-17 11:15:00,1.7731432594161,21.183,19411.2
"706",2025-05-17 11:30:00,1.77215900744761,21.191,19420
"707",2025-05-17 11:45:00,1.7728151754266,21.195,19433
"708",2025-05-17 12:00:00,1.76789391558408,21.203,19433.5
"709",2025-05-17 12:15:00,1.76937663393845,21.217,19455.5
"710",2025-05-17 12:30:00,1.77348402420881,21.256,19489.7
"711",2025-05-17 12:45:00,1.77168590266815,21.337,19569
"712",2025-05-17 13:00:00,1.76102951341095,21.449,19680.6
"713",2025-05-17 13:15:00,1.76463843729547,21.594,19827.1
"714",2025-05-17 13:30:00,1.75971717745296,21.715,19955.3
"715",2025-05-17 13:45:00,1.75512400159994,21.841,20116
"716",2025-05-17 14:00:00,1.75085890973642,21.976,20282.9
"717",2025-05-17 14:15:00,1.74577994830075,22.082,20371.7
"718",2025-05-17 14:30:00,1.74398182676008,22.208,20492
"719",2025-05-17 14:45:00,1.73709206298055,22.347,20625.3
"720",2025-05-17 15:00:00,1.74087136926142,22.476,20743.2
"721",2025-05-17 15:15:00,1.72971651361837,22.577,20829.1
"722",2025-05-17 15:30:00,1.73054306399372,22.689,20914
"723",2025-05-17 15:45:00,1.72726222409871,22.778,20974.4
"724",2025-05-17 16:00:00,1.72972919442157,22.859,21023
"725",2025-05-17 16:15:00,1.72087092670503,22.923,21140
"726",2025-05-17 16:30:00,1.72891532484942,22.966,21109.7
"727",2025-05-17 16:45:00,1.7239940650069,23.004,21178.2
"728",2025-05-17 17:00:00,1.72383636341375,23.062,21161.8
"729",2025-05-17 17:15:00,1.71497809569721,23.088,21179.6
"730",2025-05-17 17:30:00,1.70972875186519,23.176,21273.4
"731",2025-05-17 17:45:00,1.7133376757497,23.245,21327.1
"732",2025-05-17 18:00:00,1.71530617968671,23.276,21356.1
"733",2025-05-17 18:15:00,1.71629043165522,23.255,21329.2
"734",2025-05-17 18:30:00,1.71119878941635,23.22,21286.6
"735",2025-05-17 18:45:00,1.71957127155023,23.173,21246
"736",2025-05-17 19:00:00,1.72186785947674,23.117,21214.1
"737",2025-05-17 19:15:00,1.72383636341375,23.049,21123.2
"738",2025-05-17 19:30:00,1.72777337128776,22.985,21028.9
"739",2025-05-17 19:45:00,1.73171037916178,22.917,20936.7
"740",2025-05-17 20:00:00,1.72514869937175,22.844,20871.9
"741",2025-05-17 20:15:00,1.71480771330086,22.781,20787.8
"742",2025-05-17 20:30:00,1.72202556106989,22.712,20708.5
"743",2025-05-17 20:45:00,1.7246502329859,22.642,20619
"744",2025-05-17 21:00:00,1.72825915687041,22.58,20547.9
"745",2025-05-17 21:15:00,1.72054284271553,22.523,20478.2
"746",2025-05-17 21:30:00,1.72972919442157,22.462,20397.1
"747",2025-05-17 21:45:00,1.72644835452656,22.401,20337.7
"748",2025-05-17 22:00:00,1.72776069048457,22.351,20283.6
"749",2025-05-17 22:15:00,1.7236533002142,22.296,20224.1
"750",2025-05-17 22:30:00,1.73907324772075,22.233,20150.7
"751",2025-05-17 22:45:00,1.73135693356588,22.163,20067.7
"752",2025-05-17 23:00:00,1.73857478133491,22.103,19994.8
"753",2025-05-17 23:15:00,1.74054328527192,22.043,19928
"754",2025-05-17 23:30:00,1.74054328527192,21.988,19870
"755",2025-05-17 23:45:00,1.72692145930601,21.94,19819.7
"756",2025-05-18,1.72823379526402,21.899,19766
"757",2025-05-18 00:15:00,1.73676397899105,21.86,19737.9
"758",2025-05-18 00:30:00,1.74135715484407,21.803,19698.4
"759",2025-05-18 00:45:00,1.73938865090706,21.745,19645.2
"760",2025-05-18 01:00:00,1.74234140681258,21.699,19593.8
"761",2025-05-18 01:15:00,1.75235430889396,21.657,19550.6
"762",2025-05-18 01:30:00,1.74644879708294,21.596,19494.9
"763",2025-05-18 01:45:00,1.74299757479157,21.522,19419
"764",2025-05-18 02:00:00,1.75596323277848,21.466,19359.1
"765",2025-05-18 02:15:00,1.74135715484407,21.414,19306.4
"766",2025-05-18 02:30:00,1.75005772096745,21.372,19268.8
"767",2025-05-18 02:45:00,1.74907346899895,21.328,19221.4
"768",2025-05-18 03:00:00,1.75169814091496,21.29,19177.4
"769",2025-05-18 03:15:00,1.75071388894646,21.243,19114.4
"770",2025-05-18 03:30:00,1.75366664485198,21.199,19069.6
"771",2025-05-18 03:45:00,1.75235430889396,21.156,19025.4
"772",2025-05-18 04:00:00,1.75661940075749,21.115,18999.2
"773",2025-05-18 04:15:00,1.75661940075749,21.077,18944.8
"774",2025-05-18 04:30:00,1.74988733857111,21.039,18901.5
"775",2025-05-18 04:45:00,1.75251201048712,20.994,18851.1
"776",2025-05-18 05:00:00,1.7511996745291,20.951,18799.8
"777",2025-05-18 05:15:00,1.75185584250811,20.906,18761.5
"778",2025-05-18 05:30:00,1.75415243043462,20.859,18705.5
"779",2025-05-18 05:45:00,1.75972985825614,20.818,18661.8
"780",2025-05-18 06:00:00,1.76399495011966,20.769,18674
"781",2025-05-18 06:15:00,1.75299779606978,20.731,18584
"782",2025-05-18 06:30:00,1.75020274175741,20.688,18536.5
"783",2025-05-18 06:45:00,1.75840484149494,20.651,18512.2
"784",2025-05-18 07:00:00,1.76562268926398,20.61,18453.4
"785",2025-05-18 07:15:00,1.76726310921148,20.571,18420.7
"786",2025-05-18 07:30:00,1.76693502522198,20.541,18388
"787",2025-05-18 07:45:00,1.7582344590986,20.507,18354
"788",2025-05-18 08:00:00,1.76446805489913,20.472,18325.2
"789",2025-05-18 08:15:00,1.76578039085713,20.432,18808.1
"790",2025-05-18 08:30:00,1.75675174074424,20.393,18557.6
"791",2025-05-18 08:45:00,1.76429767250277,20.351,18217.8
"792",2025-05-18 09:00:00,1.76396958851326,20.319,18477.4
"793",2025-05-18 09:15:00,1.76823468037678,20.305,18143.5
"794",2025-05-18 09:30:00,1.76593809245027,20.297,18120.7
"795",2025-05-18 09:45:00,1.76084645021142,20.334,18618
"796",2025-05-18 10:00:00,1.76051836622192,20.351,18406.6
"797",2025-05-18 10:15:00,1.76084645021142,20.318,19027.7
"798",2025-05-18 10:30:00,1.76347112212743,20.306,18149
"799",2025-05-18 10:45:00,1.76445537409593,20.314,18307.8
"800",2025-05-18 11:00:00,1.76576771005394,20.344,18197.8
"801",2025-05-18 11:15:00,1.76740813000144,20.371,18208.1
"802",2025-05-18 11:30:00,1.76740813000144,20.424,18289
"803",2025-05-18 11:45:00,1.75509863999353,20.474,18343.6
"804",2025-05-18 12:00:00,1.75837947988855,20.506,18381.3
"805",2025-05-18 12:15:00,1.75411438802503,20.577,18492.4
"806",2025-05-18 12:30:00,1.76019028223241,20.639,18546.3
"807",2025-05-18 12:45:00,1.76200108457626,20.695,18611.2
"808",2025-05-18 13:00:00,1.75740790872324,20.884,18835.9
"809",2025-05-18 13:15:00,1.75134469531908,21.436,19464.7
"810",2025-05-18 13:30:00,1.73067540398049,22.149,20043.3
"811",2025-05-18 13:45:00,1.71952054833745,22.636,20528.3
"812",2025-05-18 14:00:00,1.71870667876529,22.956,20841.2
"813",2025-05-18 14:15:00,1.70558331918524,23.219,21088.5
"814",2025-05-18 14:30:00,1.6947565475317,23.417,21281.9
"815",2025-05-18 14:45:00,1.70116052572858,23.572,21440.5
"816",2025-05-18 15:00:00,1.69131800604353,23.723,21607.4
"817",2025-05-18 15:15:00,1.68820754854486,23.821,21709.8
"818",2025-05-18 15:30:00,1.69034643487822,23.91,21831
"819",2025-05-18 15:45:00,1.6850970910462,23.95,21903.8
"820",2025-05-18 16:00:00,1.68592364142155,24.034,22017.2
"821",2025-05-18 16:15:00,1.68001812961052,24.239,22222.9
"822",2025-05-18 16:30:00,1.674440701789,24.215,22213.1
"823",2025-05-18 16:45:00,1.68051659599637,24.155,22137.4
"824",2025-05-18 17:00:00,1.67822000806986,24.1,22102.3
"825",2025-05-18 17:15:00,1.68068697839273,24.095,22102.7
"826",2025-05-18 17:30:00,1.67937464243472,24.016,22056.9
"827",2025-05-18 17:45:00,1.68134314637173,23.949,22009
"828",2025-05-18 18:00:00,1.6867628726001,23.92,21960.4
"829",2025-05-18 18:15:00,1.68151352876808,23.994,21989.6
"830",2025-05-18 18:30:00,1.67495184897805,24.08,22018.7
"831",2025-05-18 18:45:00,1.67856077286257,24.091,22038.6
"832",2025-05-18 19:00:00,1.67150062668669,23.964,21946.9
"833",2025-05-18 19:15:00,1.68068697839273,23.763,21742.9
"834",2025-05-18 19:30:00,1.68265548232974,23.608,21570.2
"835",2025-05-18 19:45:00,1.69282608600427,23.463,21440.4
"836",2025-05-18 20:00:00,1.6864221078074,23.311,21288.6
"837",2025-05-18 20:15:00,1.69659271148194,23.135,21100.6
"838",2025-05-18 20:30:00,1.70413864324047,23.016,20894.4
"839",2025-05-18 20:45:00,1.70709139914598,22.93,20687
"840",2025-05-18 21:00:00,1.70626484877062,22.892,20600.1
"841",2025-05-18 21:15:00,1.69854853461575,22.952,20554.5
"842",2025-05-18 21:30:00,1.69789236663674,22.911,20510.2
"843",2025-05-18 21:45:00,1.69378497636638,22.853,20453.9
"844",2025-05-18 22:00:00,1.71018917584144,22.836,20430.3
"845",2025-05-18 22:15:00,1.70378519764459,22.847,20374.1
"846",2025-05-18 22:30:00,1.70280094567607,22.836,20347
"847",2025-05-18 22:45:00,1.71182959578895,22.841,20350.8
"848",2025-05-18 23:00:00,1.70986109185195,22.848,20373.4
"849",2025-05-18 23:15:00,1.70723641993593,22.849,20360.8
