station,valid,alti,Date,Time,interval,baropressure_inHg,baropressure_kPa,equivalent_ft,equivalent_m
SBA,2025-09-24T07:50:00Z,29.95,2025-09-24,07:50:00,50,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T08:00:00Z,29.95,2025-09-24,08:00:00,00,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T08:10:00Z,29.95,2025-09-24,08:10:00,10,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T08:20:00Z,29.95,2025-09-24,08:20:00,20,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T08:30:00Z,29.95,2025-09-24,08:30:00,30,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T08:40:00Z,29.95,2025-09-24,08:40:00,40,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T08:50:00Z,29.96,2025-09-24,08:50:00,50,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-24T09:00:00Z,29.96,2025-09-24,09:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-24T09:10:00Z,29.96,2025-09-24,09:10:00,10,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-24T09:20:00Z,29.97,2025-09-24,09:20:00,20,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-24T09:30:00Z,29.97,2025-09-24,09:30:00,30,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-24T09:40:00Z,29.97,2025-09-24,09:40:00,40,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-24T09:50:00Z,29.98,2025-09-24,09:50:00,50,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-09-24T10:00:00Z,29.98,2025-09-24,10:00:00,00,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-09-24T10:10:00Z,29.98,2025-09-24,10:10:00,10,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-09-24T10:20:00Z,29.99,2025-09-24,10:20:00,20,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2025-09-24T10:30:00Z,29.99,2025-09-24,10:30:00,30,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2025-09-24T10:40:00Z,29.98,2025-09-24,10:40:00,40,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-09-24T10:50:00Z,29.98,2025-09-24,10:50:00,50,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-09-24T11:00:00Z,29.98,2025-09-24,11:00:00,00,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-09-24T11:10:00Z,29.98,2025-09-24,11:10:00,10,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-09-24T11:20:00Z,29.98,2025-09-24,11:20:00,20,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-09-24T11:30:00Z,29.98,2025-09-24,11:30:00,30,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-09-24T11:40:00Z,29.98,2025-09-24,11:40:00,40,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-09-24T11:50:00Z,29.97,2025-09-24,11:50:00,50,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-24T12:00:00Z,29.97,2025-09-24,12:00:00,00,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-24T12:10:00Z,29.97,2025-09-24,12:10:00,10,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-24T12:20:00Z,29.96,2025-09-24,12:20:00,20,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-24T12:30:00Z,29.96,2025-09-24,12:30:00,30,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-24T12:40:00Z,29.96,2025-09-24,12:40:00,40,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-24T12:50:00Z,29.96,2025-09-24,12:50:00,50,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-24T13:00:00Z,29.96,2025-09-24,13:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-24T13:10:00Z,29.96,2025-09-24,13:10:00,10,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-24T13:20:00Z,29.96,2025-09-24,13:20:00,20,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-24T13:30:00Z,29.96,2025-09-24,13:30:00,30,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-24T13:40:00Z,29.95,2025-09-24,13:40:00,40,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T13:50:00Z,29.95,2025-09-24,13:50:00,50,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T14:00:00Z,29.95,2025-09-24,14:00:00,00,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T14:10:00Z,29.95,2025-09-24,14:10:00,10,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T14:20:00Z,29.95,2025-09-24,14:20:00,20,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T14:30:00Z,29.95,2025-09-24,14:30:00,30,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T14:40:00Z,29.95,2025-09-24,14:40:00,40,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T14:50:00Z,29.95,2025-09-24,14:50:00,50,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T15:00:00Z,29.94,2025-09-24,15:00:00,00,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T15:10:00Z,29.95,2025-09-24,15:10:00,10,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T15:20:00Z,29.94,2025-09-24,15:20:00,20,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T15:30:00Z,29.94,2025-09-24,15:30:00,30,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T15:40:00Z,29.94,2025-09-24,15:40:00,40,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T15:50:00Z,29.94,2025-09-24,15:50:00,50,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T16:00:00Z,29.94,2025-09-24,16:00:00,00,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T16:10:00Z,29.94,2025-09-24,16:10:00,10,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T16:20:00Z,29.93,2025-09-24,16:20:00,20,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T16:30:00Z,29.93,2025-09-24,16:30:00,30,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T16:40:00Z,29.94,2025-09-24,16:40:00,40,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T16:50:00Z,29.94,2025-09-24,16:50:00,50,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T17:00:00Z,29.94,2025-09-24,17:00:00,00,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T17:10:00Z,29.94,2025-09-24,17:10:00,10,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T17:20:00Z,29.94,2025-09-24,17:20:00,20,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T17:30:00Z,29.93,2025-09-24,17:30:00,30,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T17:40:00Z,29.93,2025-09-24,17:40:00,40,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T17:50:00Z,29.93,2025-09-24,17:50:00,50,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T18:00:00Z,29.93,2025-09-24,18:00:00,00,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T18:10:00Z,29.93,2025-09-24,18:10:00,10,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T18:20:00Z,29.93,2025-09-24,18:20:00,20,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T18:30:00Z,29.93,2025-09-24,18:30:00,30,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T18:40:00Z,29.93,2025-09-24,18:40:00,40,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T18:50:00Z,29.93,2025-09-24,18:50:00,50,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T19:00:00Z,29.93,2025-09-24,19:00:00,00,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T19:10:00Z,29.93,2025-09-24,19:10:00,10,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T19:20:00Z,29.92,2025-09-24,19:20:00,20,29.91594847049913,101.3070388250651,33.892573760042005,10.330481363069538
SBA,2025-09-24T19:30:00Z,29.92,2025-09-24,19:30:00,30,29.91594847049913,101.3070388250651,33.892573760042005,10.330481363069538
SBA,2025-09-24T19:40:00Z,29.92,2025-09-24,19:40:00,40,29.91594847049913,101.3070388250651,33.892573760042005,10.330481363069538
SBA,2025-09-24T19:50:00Z,29.93,2025-09-24,19:50:00,50,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T20:00:00Z,29.93,2025-09-24,20:00:00,00,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-24T20:10:00Z,29.94,2025-09-24,20:10:00,10,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T20:20:00Z,29.94,2025-09-24,20:20:00,20,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T20:30:00Z,29.94,2025-09-24,20:30:00,30,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T20:40:00Z,29.94,2025-09-24,20:40:00,40,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T20:50:00Z,29.94,2025-09-24,20:50:00,50,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T21:00:00Z,29.94,2025-09-24,21:00:00,00,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T21:10:00Z,29.94,2025-09-24,21:10:00,10,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T21:20:00Z,29.94,2025-09-24,21:20:00,20,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T21:30:00Z,29.94,2025-09-24,21:30:00,30,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T21:40:00Z,29.95,2025-09-24,21:40:00,40,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T21:50:00Z,29.95,2025-09-24,21:50:00,50,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T22:00:00Z,29.95,2025-09-24,22:00:00,00,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T22:10:00Z,29.95,2025-09-24,22:10:00,10,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T22:20:00Z,29.95,2025-09-24,22:20:00,20,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T22:30:00Z,29.95,2025-09-24,22:30:00,30,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T22:40:00Z,29.95,2025-09-24,22:40:00,40,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-24T22:50:00Z,29.94,2025-09-24,22:50:00,50,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T23:00:00Z,29.94,2025-09-24,23:00:00,00,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T23:10:00Z,29.94,2025-09-24,23:10:00,10,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T23:20:00Z,29.94,2025-09-24,23:20:00,20,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T23:30:00Z,29.94,2025-09-24,23:30:00,30,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T23:40:00Z,29.94,2025-09-24,23:40:00,40,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-24T23:50:00Z,29.94,2025-09-24,23:50:00,50,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-25T00:00:00Z,29.95,2025-09-25,00:00:00,00,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T00:10:00Z,29.95,2025-09-25,00:10:00,10,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T00:20:00Z,29.94,2025-09-25,00:20:00,20,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-25T00:30:00Z,29.94,2025-09-25,00:30:00,30,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-25T00:40:00Z,29.94,2025-09-25,00:40:00,40,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-25T00:50:00Z,29.94,2025-09-25,00:50:00,50,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-25T01:00:00Z,29.94,2025-09-25,01:00:00,00,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-25T01:10:00Z,29.94,2025-09-25,01:10:00,10,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-25T01:20:00Z,29.94,2025-09-25,01:20:00,20,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-25T01:30:00Z,29.95,2025-09-25,01:30:00,30,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T01:40:00Z,29.95,2025-09-25,01:40:00,40,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T01:50:00Z,29.95,2025-09-25,01:50:00,50,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T02:00:00Z,29.95,2025-09-25,02:00:00,00,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T02:10:00Z,29.95,2025-09-25,02:10:00,10,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T02:20:00Z,29.95,2025-09-25,02:20:00,20,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T02:30:00Z,29.95,2025-09-25,02:30:00,30,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T02:40:00Z,29.95,2025-09-25,02:40:00,40,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T02:50:00Z,29.95,2025-09-25,02:50:00,50,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T03:00:00Z,29.95,2025-09-25,03:00:00,00,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T03:10:00Z,29.95,2025-09-25,03:10:00,10,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T03:20:00Z,29.95,2025-09-25,03:20:00,20,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T03:30:00Z,29.96,2025-09-25,03:30:00,30,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T03:40:00Z,29.95,2025-09-25,03:40:00,40,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T03:50:00Z,29.96,2025-09-25,03:50:00,50,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T04:00:00Z,29.96,2025-09-25,04:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T04:10:00Z,29.96,2025-09-25,04:10:00,10,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T04:20:00Z,29.97,2025-09-25,04:20:00,20,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-25T04:30:00Z,29.96,2025-09-25,04:30:00,30,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T04:40:00Z,29.96,2025-09-25,04:40:00,40,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T04:50:00Z,29.96,2025-09-25,04:50:00,50,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T05:00:00Z,29.96,2025-09-25,05:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T05:10:00Z,29.96,2025-09-25,05:10:00,10,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T05:20:00Z,29.96,2025-09-25,05:20:00,20,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T05:30:00Z,29.96,2025-09-25,05:30:00,30,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T05:40:00Z,29.95,2025-09-25,05:40:00,40,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T05:50:00Z,29.96,2025-09-25,05:50:00,50,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T06:00:00Z,29.96,2025-09-25,06:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T06:10:00Z,29.96,2025-09-25,06:10:00,10,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T06:20:00Z,29.96,2025-09-25,06:20:00,20,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T06:30:00Z,29.97,2025-09-25,06:30:00,30,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-25T06:40:00Z,29.97,2025-09-25,06:40:00,40,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-25T06:50:00Z,29.97,2025-09-25,06:50:00,50,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-25T07:00:00Z,29.96,2025-09-25,07:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T07:10:00Z,29.97,2025-09-25,07:10:00,10,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-25T07:20:00Z,29.97,2025-09-25,07:20:00,20,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-25T07:30:00Z,29.98,2025-09-25,07:30:00,30,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-09-25T07:40:00Z,29.98,2025-09-25,07:40:00,40,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-09-25T07:50:00Z,29.99,2025-09-25,07:50:00,50,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2025-09-25T08:00:00Z,29.99,2025-09-25,08:00:00,00,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2025-09-25T08:10:00Z,29.99,2025-09-25,08:10:00,10,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2025-09-25T08:20:00Z,29.99,2025-09-25,08:20:00,20,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2025-09-25T08:30:00Z,29.99,2025-09-25,08:30:00,30,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2025-09-25T08:40:00Z,30,2025-09-25,08:40:00,40,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T08:50:00Z,30,2025-09-25,08:50:00,50,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T09:00:00Z,30,2025-09-25,09:00:00,00,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T09:10:00Z,30,2025-09-25,09:10:00,10,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T09:20:00Z,30,2025-09-25,09:20:00,20,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T09:30:00Z,30,2025-09-25,09:30:00,30,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T09:40:00Z,30,2025-09-25,09:40:00,40,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T09:50:00Z,30,2025-09-25,09:50:00,50,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T10:00:00Z,30,2025-09-25,10:00:00,00,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T10:10:00Z,30,2025-09-25,10:10:00,10,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T10:20:00Z,30,2025-09-25,10:20:00,20,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T10:30:00Z,30,2025-09-25,10:30:00,30,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T10:40:00Z,30,2025-09-25,10:40:00,40,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T11:00:00Z,30,2025-09-25,11:00:00,00,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T11:10:00Z,30,2025-09-25,11:10:00,10,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T11:20:00Z,29.99,2025-09-25,11:20:00,20,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2025-09-25T11:30:00Z,30,2025-09-25,11:30:00,30,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T11:40:00Z,30,2025-09-25,11:40:00,40,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T11:50:00Z,30,2025-09-25,11:50:00,50,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T12:00:00Z,30,2025-09-25,12:00:00,00,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T12:10:00Z,30,2025-09-25,12:10:00,10,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-09-25T12:20:00Z,29.99,2025-09-25,12:20:00,20,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2025-09-25T12:30:00Z,29.98,2025-09-25,12:30:00,30,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-09-25T12:40:00Z,29.98,2025-09-25,12:40:00,40,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-09-25T12:50:00Z,29.97,2025-09-25,12:50:00,50,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-25T13:00:00Z,29.97,2025-09-25,13:00:00,00,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-25T13:10:00Z,29.97,2025-09-25,13:10:00,10,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-25T13:20:00Z,29.97,2025-09-25,13:20:00,20,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-25T13:30:00Z,29.97,2025-09-25,13:30:00,30,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-25T13:40:00Z,29.97,2025-09-25,13:40:00,40,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-09-25T13:50:00Z,29.96,2025-09-25,13:50:00,50,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T14:00:00Z,29.96,2025-09-25,14:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T14:10:00Z,29.95,2025-09-25,14:10:00,10,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T14:20:00Z,29.96,2025-09-25,14:20:00,20,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-09-25T14:30:00Z,29.95,2025-09-25,14:30:00,30,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T14:40:00Z,29.95,2025-09-25,14:40:00,40,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T14:50:00Z,29.95,2025-09-25,14:50:00,50,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T15:00:00Z,29.95,2025-09-25,15:00:00,00,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T15:10:00Z,29.95,2025-09-25,15:10:00,10,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-09-25T15:20:00Z,29.94,2025-09-25,15:20:00,20,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-25T15:30:00Z,29.94,2025-09-25,15:30:00,30,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-25T15:40:00Z,29.94,2025-09-25,15:40:00,40,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2025-09-25T15:50:00Z,29.93,2025-09-25,15:50:00,50,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-25T16:00:00Z,29.93,2025-09-25,16:00:00,00,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-25T16:10:00Z,29.93,2025-09-25,16:10:00,10,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2025-09-25T16:20:00Z,29.92,2025-09-25,16:20:00,20,29.91594847049913,101.3070388250651,33.892573760042005,10.330481363069538
SBA,2025-09-25T16:30:00Z,29.92,2025-09-25,16:30:00,30,29.91594847049913,101.3070388250651,33.892573760042005,10.330481363069538
SBA,2025-09-25T16:40:00Z,29.91,2025-09-25,16:40:00,40,29.905949824619952,101.27317952064494,33.881246028170324,10.327028662079206
SBA,2025-09-25T16:50:00Z,29.92,2025-09-25,16:50:00,50,29.91594847049913,101.3070388250651,33.892573760042005,10.330481363069538
SBA,2025-09-25T17:00:00Z,29.92,2025-09-25,17:00:00,00,29.91594847049913,101.3070388250651,33.892573760042005,10.330481363069538
